mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_depth,param_iterations,param_l2_leaf_reg,param_learning_rate,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,mean_train_score,std_train_score
0.041104912757873535,0.015338778495788574,0.005379319190979004,0.000935673713684082,4,1,15,0.1,"{'depth': 4, 'iterations': 1, 'l2_leaf_reg': 15, 'learning_rate': 0.1}",0.5867923969416863,0.5718455896232776,0.5793189932824819,0.007473403659204347,151,0.5718455896232776,0.5867923969416863,0.5793189932824819,0.007473403659204347
0.04490518569946289,0.0042247772216796875,0.004564523696899414,2.8371810913085938e-05,4,1,15,0.9,"{'depth': 4, 'iterations': 1, 'l2_leaf_reg': 15, 'learning_rate': 0.9}",0.5867923969416863,0.5718455896232776,0.5793189932824819,0.007473403659204347,151,0.5718455896232776,0.5867923969416863,0.5793189932824819,0.007473403659204347
0.048903703689575195,0.018922805786132812,0.00464022159576416,0.00035321712493896484,4,1,20,0.01,"{'depth': 4, 'iterations': 1, 'l2_leaf_reg': 20, 'learning_rate': 0.01}",0.5867923969416863,0.5718455896232776,0.5793189932824819,0.007473403659204347,151,0.5718455896232776,0.5867923969416863,0.5793189932824819,0.007473403659204347
0.04810512065887451,0.0048171281814575195,0.005051970481872559,5.5909156799316406e-05,4,1,20,0.1,"{'depth': 4, 'iterations': 1, 'l2_leaf_reg': 20, 'learning_rate': 0.1}",0.5867923969416863,0.5718455896232776,0.5793189932824819,0.007473403659204347,151,0.5718455896232776,0.5867923969416863,0.5793189932824819,0.007473403659204347
0.04671645164489746,0.009429931640625,0.005091547966003418,3.1828880310058594e-05,4,1,20,0.9,"{'depth': 4, 'iterations': 1, 'l2_leaf_reg': 20, 'learning_rate': 0.9}",0.5867923969416863,0.5718455896232776,0.5793189932824819,0.007473403659204347,151,0.5718455896232776,0.5867923969416863,0.5793189932824819,0.007473403659204347
0.047356605529785156,0.0051500797271728516,0.004727602005004883,0.000537872314453125,4,2,1,0.01,"{'depth': 4, 'iterations': 2, 'l2_leaf_reg': 1, 'learning_rate': 0.01}",0.5949183988912805,0.6895500184271319,0.6422342086592062,0.04731580976792571,77,0.7928565650028314,0.7555112837700773,0.7741839243864543,0.01867264061637708
0.03402519226074219,0.001251220703125,0.0034028291702270508,4.2557716369628906e-05,4,2,1,0.1,"{'depth': 4, 'iterations': 2, 'l2_leaf_reg': 1, 'learning_rate': 0.1}",0.5949183988912805,0.6895500184271319,0.6422342086592062,0.04731580976792571,77,0.7928565650028314,0.7555112837700773,0.7741839243864543,0.01867264061637708
0.05266296863555908,0.0005112886428833008,0.0035763978958129883,1.728534698486328e-05,4,2,1,0.9,"{'depth': 4, 'iterations': 2, 'l2_leaf_reg': 1, 'learning_rate': 0.9}",0.6647519293981211,0.6973235714478332,0.6810377504229772,0.01628582102485604,14,0.7926291472282897,0.7668457684291404,0.7797374578287151,0.012891689399574635
0.07536447048187256,0.016875147819519043,0.005491971969604492,0.0003681182861328125,4,2,5,0.01,"{'depth': 4, 'iterations': 2, 'l2_leaf_reg': 5, 'learning_rate': 0.01}",0.5304731805133932,0.6895500184271319,0.6100115994702626,0.07953841895686936,142,0.7889949572580428,0.7527493586624994,0.7708721579602711,0.01812279929777172
0.0698007345199585,0.02317988872528076,0.0051048994064331055,1.7523765563964844e-05,4,2,5,0.1,"{'depth': 4, 'iterations': 2, 'l2_leaf_reg': 5, 'learning_rate': 0.1}",0.5304731805133932,0.6895500184271319,0.6100115994702626,0.07953841895686936,142,0.7889949572580428,0.7535491231314144,0.7712720401947286,0.017722917063314192
